Date,ACWI
2020-09-02,0.01143771978422925
2020-09-03,-0.030472714293891645
2020-09-04,-0.004910898605475222
2020-09-08,-0.023442325381775708
2020-09-09,0.019583196815527115
2020-09-10,-0.014746104885154376
2020-09-11,0.0036471867168110794
2020-09-14,0.012280827596330868
2020-09-15,0.006684808670589737
2020-09-16,-0.0027053785192147073
2020-09-17,-0.00542533230609199
2020-09-18,-0.009422268707119819
2020-09-21,-0.013767398891889715
2020-09-22,0.004695744773628219
2020-09-23,-0.018567929434533004
2020-09-24,0.000514823280591381
2020-09-25,0.010933723318922839
2020-09-28,0.015905401796021845
2020-09-29,-0.0035069609329303475
2020-09-30,0.004525087033574016
2020-10-01,0.007507317591649576
2020-10-02,-0.00757557597191838
2020-10-05,0.016518582090399248
2020-10-06,-0.010710390707514672
2020-10-07,0.01368828118804255
2020-10-08,0.008102290058715766
2020-10-09,0.008524081472371492
2020-10-12,0.011712261509213118
2020-10-13,-0.006683271911799293
2020-10-14,-0.004806170290970191
2020-10-15,-0.0051913838135577706
2020-10-16,0.0006066209526756072
2020-10-19,-0.009823965588068084
2020-10-20,0.004777077041526301
2020-10-21,-0.0024379356870598556
2020-10-22,0.003176950026302583
2020-10-23,0.004263801943105827
2020-10-26,-0.01686068344351932
2020-10-27,-0.0033313210387300174
2020-10-28,-0.031938667640026175
2020-10-29,0.007928526022092264
2020-10-30,-0.00862742059715127
2020-11-02,0.011006053760785894
2020-11-03,0.018354501166988335
2020-11-04,0.021131031943712575
2020-11-05,0.02032865116905569
2020-11-06,0.0013122945352328497
2020-11-09,0.014536068361224563
2020-11-10,-0.0008224079542101803
2020-11-11,0.008345163283628443
2020-11-12,-0.010840321807628062
2020-11-13,0.013433797509383005
2020-11-16,0.01232573935523007
2020-11-17,-0.002412235832605969
2020-11-18,-0.008405188703148991
2020-11-19,0.005108892059330961
2020-11-20,-0.0024257858789811237
2020-11-23,0.0037057224173902004
2020-11-24,0.014884028201619826
2020-11-25,-0.0010230483833971737
2020-11-27,0.006145333966954825
2020-11-30,-0.012215787208722295
2020-12-01,0.014199165196587815
2020-12-02,0.0020322862511115147
2020-12-03,0.0016900276649691737
2020-12-04,0.008774009249521875
2020-12-07,-0.0023417622052828158
2020-12-08,0.003464815293542145
2020-12-09,-0.007017091894416461
2020-12-10,0.0026921172395732995
2020-12-11,-0.0025730149415429393
2020-12-14,-0.002984073247385366
2020-12-15,0.01269698830492283
2020-12-16,0.002462791270029685
2020-12-17,0.007146932701729947
2020-12-18,-0.004546056616497429
2020-12-21,-0.006348835605416214
2020-12-22,-0.0016814261499570327
2020-12-23,0.004715904155711437
2020-12-24,0.0012292391173172046
2020-12-28,0.006585767160735223
2020-12-29,0.001995934891618756
2020-12-30,0.0033198708744190952
2020-12-31,0.0006619410745865029
2021-01-04,-0.005511343610460573
2021-01-05,0.010307971772083313
2021-01-06,0.005595482095190896
2021-01-07,0.010473344177165611
2021-01-08,0.008853302832017684
2021-01-11,-0.008775609701792031
2021-01-12,0.0035628743342284164
2021-01-13,0.000645455141356166
2021-01-14,0.0015051497032350092
2021-01-15,-0.010520567943868575
2021-01-19,0.009330681892180337
2021-01-20,0.012468925304743417
2021-01-21,0.00021237772065685334
2021-01-22,-0.004670441449431739
2021-01-25,0.0033059386540552627
2021-01-26,-0.003082331645020031
2021-01-27,-0.024629528939342227
2021-01-28,0.008417183588062205
2021-01-29,-0.01962075308481326
2021-02-01,0.017028135795316146
2021-02-02,0.012719869106026183
2021-02-03,0.001717725140224946
2021-02-04,0.006858853048580249
2021-02-05,0.005747879936533362
2021-02-08,0.007514028954174634
2021-02-09,0.00199579265332539
2021-02-10,0.00020953288965319672
2021-02-11,0.0049260631912606545
2021-02-12,0.0047975558357247206
2021-02-16,0.001868657684895414
2021-02-17,-0.0019685839154334195
2021-02-18,-0.00695518476396817
2021-02-19,0.0017770814404034496
2021-02-22,-0.010330933261035624
2021-02-23,0.0007380969998216358
2021-02-24,0.005689654317553305
2021-02-25,-0.022105709465297774
2021-02-26,-0.008892211029897346
2021-03-01,0.02302437916912936
2021-03-02,-0.006445455873789863
2021-03-03,-0.010954000065674263
2021-03-04,-0.014300948878082531
2021-03-05,0.014072181474970469
2021-03-08,-0.008821011634793874
2021-03-09,0.01703921354112481
2021-03-10,0.004481807721180564
2021-03-11,0.012960932230066113
2021-03-12,-0.0018877130246743867
2021-03-15,0.00535869363527941
2021-03-16,-0.00010431950034328619
2021-03-17,0.0029266010291342237
2021-03-18,-0.013444298926674314
2021-03-19,0.0007394131268070314
2021-03-22,0.005067137700787372
2021-03-23,-0.011343710410692598
2021-03-24,-0.008286169833854773
2021-03-25,0.004499090975259579
2021-03-26,0.01663648981845034
2021-03-29,-0.0023077849724296717
2021-03-30,-0.0015771215383553194
2021-03-31,0.0020010109382686547
2021-04-01,0.013031788943916212
2021-04-05,0.011100951094078493
2021-04-06,-0.0011286739081155517
2021-04-07,-0.0016435317104941394
2021-04-08,0.006173390076705587
2021-04-09,0.004499545165776997
2021-04-12,-0.0027488025151887197
2021-04-13,0.004695688347273075
2021-04-14,-0.0006096659227031731
2021-04-15,0.009455166876993104
2021-04-16,0.003928105083837119
2021-04-19,-0.004113250508990252
2021-04-20,-0.010678094246764691
2021-04-21,0.00885872187159098
2021-04-22,-0.006055713127380513
2021-04-23,0.010865106605973063
2021-04-26,0.0021095261813619537
2021-04-27,-0.000401039591280572
2021-04-28,0.0016044707941194059
2021-04-29,0.0024029335445174826
2021-04-30,-0.009288788838313855
2021-05-03,0.003931815024662111
2021-05-04,-0.009439642136093829
2021-05-05,0.0036495852462514744
2021-05-06,0.007171723927322793
2021-05-07,0.009026177355020426
2021-05-10,-0.009839862825842816
2021-05-11,-0.008231290273230996
2021-05-12,-0.020647824566147444
2021-05-13,0.008061029597153269
2021-05-14,0.015788562240979243
2021-05-17,-0.0015140116066446607
2021-05-18,-0.002729186262038774
2021-05-19,-0.004662455634163121
2021-05-20,0.01150711871240806
2021-05-21,-0.0011073423036676022
2021-05-24,0.007861335490952248
2021-05-25,0.0
2021-05-26,0.002399884550601916
2021-05-27,0.001097207277213741
2021-05-28,0.002989784416477903
2021-06-01,0.0032786231734867055
2021-06-02,0.0010891667155163987
2021-06-03,-0.0052426802767011615
2021-06-04,0.00924822765838118
2021-06-07,0.00029544923576918514
2021-06-08,-0.0004924054890484975
2021-06-09,-0.0025623395079914513
2021-06-10,0.005015650251386061
2021-06-11,0.0018813841663098962
2021-06-14,0.0025696101133709792
2021-06-15,-0.001971538384152982
2021-06-16,-0.006420582394478402
2021-06-17,-0.0018887844227070127
2021-06-18,-0.01324691896755048
2021-06-21,0.011809810253227582
2021-06-22,0.004090204964897204
2021-06-23,-0.0018876581572339068
2021-06-24,0.007067362692585455
2021-06-25,0.004052606100379386
2021-06-28,-0.0002952545834461473
2021-06-29,0.0003938966679892797
2021-06-30,-0.0039374157449509894
2021-07-01,0.004150629285297969
2021-07-02,0.00462547219521614
2021-07-06,-0.004212404430974148
2021-07-07,0.002164300571676936
2021-07-08,-0.010994381672141507
2021-07-09,0.013200979934321788
2021-07-12,0.0029388065148536757
2021-07-13,-0.0034185744546926244
2021-07-14,0.0013721526126131423
2021-07-15,-0.004208613541869299
2021-07-16,-0.007568350405761537
2021-07-19,-0.015152932114851136
2021-07-20,0.011061756148273094
2021-07-21,0.010543123306522961
2021-07-22,0.0016731564440404245
2021-07-23,0.00628896523917688
2021-07-26,-0.0005859632780871316
2021-07-27,-0.006741527501882838
2021-07-28,0.0046231162099574785
2021-07-29,0.005483075764890266
2021-07-30,-0.005647937562504479
2021-08-02,0.0004897508339449796
2021-08-03,0.007145530100158393
2021-08-04,-0.0020409457420242916
2021-08-05,0.004285180006697642
2021-08-06,-0.0016485732965305644
2021-08-09,0.00048551593233514545
2021-08-10,0.001262301812368305
2021-08-11,0.0031028164105360023
2021-08-12,0.00048340703950300323
2021-08-13,0.0025120110303886722
2021-08-16,-0.0013492745753221902
2021-08-17,-0.009264589994885108
2021-08-18,-0.006818819661214781
2021-08-19,-0.005295821152944691
2021-08-20,0.005915860904934789
2021-08-23,0.010096031166019648
2021-08-24,0.004560916351250999
2021-08-25,0.0012557232642154137
2021-08-26,-0.006367537366251952
2021-08-27,0.00961263347397856
2021-08-30,0.0026928393413105933
2021-08-31,0.0006714018579907499
2021-09-01,0.0041214799113307166
2021-09-02,0.002768089958463893
2021-09-03,0.002284794544832547
2021-09-07,-0.001519698156074667
2021-09-08,-0.005326688182165418
2021-09-09,-0.0026777244460776117
2021-09-10,-0.005849105496343654
2021-09-13,0.0036652219289070587
2021-09-14,-0.0059580533008634085
2021-09-15,0.005993764469042873
2021-09-16,-0.002594670417779721
2021-09-17,-0.009924015468262715
2021-09-20,-0.017613871900259204
2021-09-21,0.0023775896946971464
2021-09-22,0.00919059812803713
2021-09-23,0.010967466182930208
2021-09-24,-0.0028089240881497
2021-09-27,-0.0010684853742107814
2021-09-28,-0.019739582980476844
2021-09-29,-0.0016861870722839623
2021-09-30,-0.0071541688820082605
2021-10-01,0.008406604760538006
2021-10-04,-0.012306454545417567
2021-10-05,0.008641442287925294
2021-10-06,0.0007971390530767675
2021-10-07,0.01094952479414868
2021-10-08,-0.0010831899747019147
2021-10-11,-0.005914113415434019
2021-10-12,-0.0012890498386005644
2021-10-13,0.0075457918503722965
2021-10-14,0.0129088517205731
2021-10-15,0.00817196378240892
2021-10-18,0.0005790650389463359
2021-10-19,0.008486800317625498
2021-10-20,0.0029645367100101794
2021-10-21,0.00019069511024905061
2021-10-22,9.525123744569264e-05
2021-10-25,0.0034315306884868946
2021-10-26,-0.000569888061651036
2021-10-27,-0.004942599283209725
2021-10-28,0.00869229703808605
2021-10-29,-0.0027462266163228444
2021-11-01,0.005032787058778743
2021-11-02,0.0005669738543039315
2021-11-03,0.0064211853294491306
2021-11-04,0.0021579375903131304
2021-11-05,0.0019661183023051976
2021-11-08,0.0018688193014109178
2021-11-09,-0.002518123548059692
2021-11-10,-0.009069705291292474
2021-11-11,0.003302449678421304
2021-11-12,0.00695957938334546
2021-11-15,-0.0005604604886073616
2021-11-16,0.002055893336209369
2021-11-17,-0.0027977390599229768
2021-11-18,0.0002805588364074296
2021-11-19,-0.0035526718722554973
2021-11-22,-0.006004832998825704
2021-11-23,-0.0002831806040783924
2021-11-24,0.0003774489097321254
2021-11-26,-0.024350929545651656
2021-11-29,0.008996774660368079
2021-11-30,-0.013614722550939762
2021-12-01,-0.01108069104912135
2021-12-02,0.014448507824871948
2021-12-03,-0.008526350282101802
2021-12-06,0.01006560775969989
2021-12-07,0.021671700427958962
2021-12-08,0.0028410017067277415
2021-12-09,-0.007932052465790096
2021-12-10,0.005425577539898807
2021-12-13,-0.009970284308106425
2021-12-14,-0.005406907764971103
2021-12-15,0.012425955484160367
2021-12-16,-0.004794269916493343
2021-12-17,-0.009827529204966545
2021-12-20,-0.009438645055096617
2021-12-21,0.01630666514304191
2021-12-22,0.00937553870174579
2021-12-23,0.006415686884194471
2021-12-27,0.010942023203756479
2021-12-28,-0.0010351877499293893
2021-12-29,9.414987405631514e-05
2021-12-30,-0.001216185615788845
2021-12-31,-0.0016045664140881266
2022-01-03,0.005294084714865255
2022-01-04,-0.000846257650018889
2022-01-05,-0.016282401562226045
2022-01-06,-0.0021047886386430514
2022-01-07,-0.0001918045777359323
2022-01-10,-0.0028767648667340495
2022-01-11,0.011925281829976209
2022-01-12,0.0060824616842152235
2022-01-13,-0.013413917997463942
2022-01-14,0.00028732121167673874
2022-01-18,-0.01732556326426149
2022-01-19,-0.0060394271619892415
2022-01-20,-0.007840041341204085
2022-01-21,-0.01698935770242016
2022-01-24,-0.0016076474522553896
2022-01-25,-0.010064588252036488
2022-01-26,-0.00498143323714062
2022-01-27,-0.005108906705569516
2022-01-28,0.016021375386479075
2022-01-31,0.020620607585736028
2022-02-01,0.007725073543625616
2022-02-02,0.006388198591620764
2022-02-03,-0.019140627382873587
2022-02-04,0.00448032480678906
2022-02-07,-0.0019824720682912744
2022-02-08,0.007746636718912958
2022-02-09,0.015768083563879376
2022-02-10,-0.014456189840156175
2022-02-11,-0.01899981040679799
2022-02-14,-0.0037129876578104737
2022-02-15,0.017526186812746758
2022-02-16,0.002276808959731591
2022-02-17,-0.019358028624291146
2022-02-18,-0.007452818033242714
2022-02-22,-0.011567703974779131
2022-02-23,-0.014166954194791748
2022-02-24,0.004165268908885578
2022-02-25,0.022192334519278933
2022-02-28,-0.00700011711441606
2022-03-01,-0.016959574507586006
2022-03-02,0.014342249712520072
2022-03-03,-0.010143594740960382
2022-03-04,-0.014801780684286281
2022-03-07,-0.031098904320871923
2022-03-08,-0.001192759171551816
2022-03-09,0.03028984602263085
2022-03-10,-0.007902980633294976
2022-03-11,-0.01380782217792198
2022-03-14,-0.006461974000252835
2022-03-15,0.01560978235070798
2022-03-16,0.03383489342984425
2022-03-17,0.010220840131718312
2022-03-18,0.011037446700344011
2022-03-21,-0.0035378758706107183
2022-03-22,0.012071271415855955
2022-03-23,-0.011225740909551751
2022-03-24,0.011555978715124926
2022-03-25,0.0019040887831187625
2022-03-28,0.0039007429132595917
2022-03-29,0.016040712576782745
2022-03-30,-0.005589436836237471
2022-03-31,-0.016073400049645636
2022-04-01,0.006514405596770745
2022-04-04,0.00965840370946558
2022-04-05,-0.014299774436415058
2022-04-06,-0.01150558981609695
2022-04-07,0.002125321376443612
2022-04-08,-0.0009090724363993719
2022-04-11,-0.014253726918422194
2022-04-12,-0.005538006803413875
2022-04-13,0.012065556555931778
2022-04-14,-0.0104951392869852
2022-04-18,-0.0016474611838730446
2022-04-19,0.010623958073501027
2022-04-20,0.0009184631882801497
2022-04-21,-0.015499206419256284
2022-04-22,-0.022475385264171144
2022-04-25,0.0015892187892436738
2022-04-26,-0.027610109996072052
2022-04-27,0.0038075931224506032
2022-04-28,0.020916793616415408
2022-04-29,-0.026220589366240277
2022-05-02,0.0032703478088607074
2022-05-03,0.006084885157257691
2022-05-04,0.023544671476465107
2022-05-05,-0.034082337307393185
2022-05-06,-0.00994112073806852
2022-05-09,-0.031667156592280366
2022-05-10,0.0035323580562962587
2022-05-11,-0.012490191088059488
2022-05-12,-0.0013797731340298158
2022-05-13,0.02636736254731198
2022-05-16,-0.0032534301896735007
2022-05-17,0.020258947261162064
2022-05-18,-0.03342521439286772
2022-05-19,0.00091299401299616
2022-05-20,0.0028506309878213454
2022-05-23,0.016145691804181128
2022-05-24,-0.008280345897334618
2022-05-25,0.006882327764692775
2022-05-26,0.016472645269239194
2022-05-27,0.020394620638771288
2022-05-31,-0.004537554548028067
2022-06-01,-0.007380150799029872
2022-06-02,0.02011828021367612
2022-06-03,-0.016613149069332867
2022-06-06,0.0035966961112745555
2022-06-07,0.0076021307251432635
2022-06-08,-0.009377019251031071
2022-06-09,-0.02331346522504385
2022-06-10,-0.025972634015747786
2022-06-13,-0.037054122566876346
2022-06-14,-0.002996825790796631
2022-06-15,0.015269902184527728
2022-06-16,-0.029251488094246603
2022-06-17,-0.00048802500194156107
2022-06-21,0.022336107810731143
2022-06-22,-0.005730668099421687
2022-06-23,0.005763697939337398
2022-06-24,0.030444156285574397
2022-06-27,-0.002896573226477517
2022-06-28,-0.014757027625215469
2022-06-29,-0.0027127440386603974
2022-06-30,-0.007923497787173162
2022-07-01,0.0070331655635687
2022-07-05,-0.0050900397287405585
2022-07-06,0.001427843551724317
2022-07-07,0.01592013490503552
2022-07-08,-0.0007017791878950463
2022-07-11,-0.014160291097681466
2022-07-12,-0.006172794155181127
2022-07-13,-0.004061166831093588
2022-07-14,-0.006836056397007351
2022-07-15,0.017026900375006537
2022-07-18,-0.0027310086293611535
2022-07-19,0.025360101148717673
2022-07-20,0.003135171317251606
2022-07-21,0.010186396590001756
2022-07-22,-0.00847946464992444
2022-07-25,0.0031204089776524224
2022-07-26,-0.012096764112127567
2022-07-27,0.024489681525128093
2022-07-28,0.009561654496425875
2022-07-29,0.012741258855333948
2022-08-01,-0.0032288429221878356
2022-08-02,-0.007818423120081186
2022-08-03,0.0128332837634213
2022-08-04,0.0015560731745687395
2022-08-05,-0.0031072219473429197
2022-08-08,0.00044523406283958344
2022-08-09,-0.004784493861080152
2022-08-10,0.020907518082925902
2022-08-11,0.0008763872353441116
2022-08-12,0.013787054985954006
2022-08-15,-0.0002158411998688381
2022-08-16,0.0007556072907253242
2022-08-17,-0.007227560958078194
2022-08-18,-0.0003259429638241551
2022-08-19,-0.013369766044820097
2022-08-22,-0.018838773296099953
2022-08-23,-0.00011218063265905354
2022-08-24,0.002582790787808431
2022-08-25,0.014784947688615713
2022-08-26,-0.02980125076927731
2022-08-29,-0.006143365619592167
2022-08-30,-0.0103021104090123
2022-08-31,-0.006476977640984538
2022-09-01,-0.002444794458266286
2022-09-02,-0.008635813162826356
2022-09-06,-0.005532688895318549
2022-09-07,0.014914761172299063
2022-09-08,0.004665290309468606
2022-09-09,0.018458335802139736
2022-09-12,0.012310540643895695
2022-09-13,-0.039522620646737616
2022-09-14,0.003985942300184897
2022-09-15,-0.010392452337189662
2022-09-16,-0.008967464134980285
2022-09-19,0.0065484071871324545
2022-09-20,-0.012301967904139843
2022-09-21,-0.016407119342356058
2022-09-22,-0.007427271836700777
2022-09-23,-0.020976389877601198
2022-09-26,-0.011903203299416965
2022-09-27,-0.003297110205060072
2022-09-28,0.0204835478583123
2022-09-29,-0.018825610429932915
2022-09-30,-0.01105468751595784
2022-10-03,0.023769796071968496
2022-10-04,0.034136634905417296
2022-10-05,-0.004490357057227112
2022-10-06,-0.011581161608322899
2022-10-07,-0.025407042644186584
2022-10-10,-0.007972557638804667
2022-10-11,-0.0084193902824653
2022-10-12,-0.0027017606011375817
2022-10-13,0.02257490536417106
2022-10-14,-0.021193472657421997
2022-10-17,0.025905409459468398
2022-10-18,0.009422131927618649
2022-10-19,-0.010205371854860812
2022-10-20,-0.004778024060616004
2022-10-21,0.02122540175329557
2022-10-24,0.0029691498381032577
2022-10-25,0.017639221147395023
2022-10-26,0.0001211006775305723
2022-10-27,-0.006059853313499786
2022-10-28,0.015973678121119272
2022-10-31,-0.006600968570371846
2022-11-01,0.0009664219828373621
2022-11-02,-0.020518967753426987
2022-11-03,-0.008749308033585201
2022-11-04,0.023495956990742917
2022-11-07,0.006315900254973306
2022-11-08,0.007000667751224876
2022-11-09,-0.01845857355741276
2022-11-10,0.05360848440376764
2022-11-11,0.015183046247356558
2022-11-14,-0.00901917007227837
2022-11-15,0.009677318689984338
2022-11-16,-0.007530671307548031
2022-11-17,-0.0024145308386107622
2022-11-18,0.00195934670534359
2022-11-21,-0.005520965162116309
2022-11-22,0.012491088252538862
2022-11-23,0.00776799029384545
2022-11-25,0.0007934702383061154
2022-11-28,-0.014497640594340444
2022-11-29,0.002068765602344813
2022-11-30,0.02844356462587294
2022-12-01,0.0014497718675416937
2022-12-02,-0.0008909445874355493
2022-12-05,-0.017052964499396084
2022-12-06,-0.010658848051490533
2022-12-07,-0.0018338752417630388
2022-12-08,0.007693224926646813
2022-12-09,-0.0047857757666134315
2022-12-12,0.008930596027075133
2022-12-13,0.00921740026697937
2022-12-14,-0.0038526997593825163
2022-12-15,-0.02457053149384303
2022-12-16,-0.009679463574070124
2022-12-19,-0.006123352755180056
2022-12-20,0.0022511399343208005
2022-12-21,0.01312216004211364
2022-12-22,-0.012018626045732672
2022-12-23,0.004606050603630285
2022-12-27,-0.00035257168223012947
2022-12-28,-0.012936721641597426
2022-12-29,0.017395427063631175
2022-12-30,-0.005972516764631619
2023-01-03,0.00023557754696956756
2023-01-04,0.012721009789337767
2023-01-05,-0.010234932855256007
2023-01-06,0.023149037233651137
2023-01-09,0.002182292059802249
2023-01-10,0.005615371460103491
2023-01-11,0.010484230660891436
2023-01-12,0.006992197429798619
2023-01-13,0.004479921506687079
2023-01-17,-0.0006690089836444146
2023-01-18,-0.010933779744689787
2023-01-19,-0.003948140283950852
2023-01-20,0.015515253843517707
2023-01-23,0.00881006446707544
2023-01-24,-0.0013265405990197099
2023-01-25,0.0023245517033749774
2023-01-26,0.008503618574214222
2023-01-27,0.0005475418089091466
2023-01-30,-0.012039065880572353
2023-01-31,0.01085626170952625
2023-02-01,0.010191881947202663
2023-02-02,0.008136242959677853
2023-02-03,-0.011514084074880082
2023-02-06,-0.008273381669760105
2023-02-07,0.010647648249995534
2023-02-08,-0.00858041132818399
2023-02-09,-0.004382166589088299
2023-02-10,-0.0008802733463761925
2023-02-13,0.010572674764352419
2023-02-14,0.0005448293840011331
2023-02-15,0.00065373462301066
2023-02-16,-0.010123097898372624
2023-02-17,-0.0025291818043801095
2023-02-21,-0.01708732550804659
2023-02-22,-0.002691853731908833
2023-02-23,0.004835739063659972
2023-02-24,-0.013318262702098016
2023-02-27,0.005898219568945207
2023-02-28,-0.005187095938609665
2023-03-01,0.002153663497243663
2023-03-02,0.005429198532835411
2023-03-03,0.01507489352103053
2023-03-06,-0.0006650051702981052
2023-03-07,-0.015748103235236344
2023-03-08,0.0021409821898465964
2023-03-09,-0.01607825838118493
2023-03-10,-0.0131414804545269
2023-03-13,-0.002547405506005185
2023-03-14,0.013814565961459913
2023-03-15,-0.013855475440403775
2023-03-16,0.016256512218316255
2023-03-17,-0.010854718395935326
2023-03-20,0.009703223271888994
2023-03-21,0.013270757823634405
2023-03-22,-0.01072594532935045
2023-03-23,0.0026249237401212433
2023-03-24,0.00239043831935537
2023-03-27,0.00352036166061942
2023-03-28,0.0009052759990664239
2023-03-29,0.012210262586563658
2023-03-30,0.008153725680249302
2023-03-31,0.009971232157066856
2023-04-03,0.0058138324204453085
2023-04-04,-0.0034899008693827227
2023-04-05,-0.005143936737443289
2023-04-06,0.0039604460801621055
2023-04-10,0.0006574122046190123
2023-04-11,0.0019710282344314045
2023-04-12,-0.0016393069652415049
2023-04-13,0.013355231306068305
2023-04-14,-0.0029166624303791355
2023-04-17,0.0018418241680964176
2023-04-18,0.001838351833439722
2023-04-19,-0.0020510811590335187
2023-04-20,-0.0036774998453544816
2023-04-21,0.0006513455845531535
2023-04-24,0.00043389004928462427
2023-04-25,-0.01605016963590411
2023-04-26,-0.0025350357464918316
2023-04-27,0.01712706378902129
2023-04-28,0.0058663647601162605
