Date,EEM,EWC,EWJ,IEUR,SPLG,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-01-22,0.008211352441620967,-0.005230502119943137,0.004543823944363146,-0.0008019070077074364,0.0,-0.003968118193477643,-0.0005298954130577016,-0.0096457627155635,0.0029248605198071154,-0.0052709920972238145,0.003605214027154524,0.0007805813314682997,-0.008001875809621528,0.0031171593050236535,0.001242869804786162,-0.0004702736011104047
2020-01-23,-0.010345567284145374,0.003943467905577203,0.0011726868625028253,-0.0018058066384039062,0.0017965047018038138,-0.0011621209176146952,-0.0040636177457690215,-0.0038258574191536443,-0.002592523569883598,0.010838082007837757,0.004721410673736992,-0.0009358146880604767,0.00957905843728657,0.008878377901622603,-0.005060825422504744,0.0014897327977594355
2020-01-24,-0.008007224270200508,-0.004582454138834069,-0.0038487814323239222,-0.0034171689907499525,-0.009479391814363525,-0.007146529742364738,-0.012063219273022341,-0.011522588367382625,-0.012670211784956864,-0.004645960638292035,-0.004699223708760192,-0.006871794914439344,-0.001498283968350056,0.0026397924341359236,-0.016698466919836896,-0.013935640721674414
2020-01-27,-0.03452909879570232,-0.012495882331650221,-0.017974070327743896,-0.020572861828765943,-0.01577892075669074,-0.0215933370205178,-0.015622011569899286,-0.027728318376730066,-0.015465843967114035,-0.018911059610349557,-0.02381195626948951,-0.003145466833777366,-0.00425094959974448,-0.0024865843974446467,-0.0076129714968647955,-0.014926665950042106
2020-01-28,0.008360339843655362,0.007658834314635543,0.008895025072962248,0.00844323419380344,0.010249507040480221,0.011291607327846176,0.011492052541606013,0.0045412892402951766,0.011697975888193657,0.006465823976207874,0.01913565629456926,0.0012621148077194277,0.002510790191898815,0.004106098938752023,0.004917648407074537,0.009752736381247962
2020-01-29,0.004836645024618891,-0.005287401807720138,-0.0032214257916372002,0.001837888732107995,-0.0007799744777005069,0.0032143808971780707,-0.0016230797715265366,-0.010488245867537715,-0.0016520673528775953,0.005333099171687117,0.002579173740934637,-0.0050416760752133305,-0.005260090411998375,0.0026288788704487143,-0.002740413305120315,-0.0005587061154646022
2020-01-30,-0.014898040367251397,0.0016610425895076109,-0.0013608937163860357,0.0004077010941772041,0.0033841545817432372,-0.006239390741845208,-0.010115605674536732,0.008040806634997066,0.012574547312919737,0.0010857008990960981,0.008643825828671625,0.011876476048906293,0.0022663780535878697,0.009322624234791022,-0.00726188307018516,-0.0016773754250576367
2020-01-31,-0.020242043528742704,-0.015920361260776228,-0.016351549006983768,-0.015077506955281428,-0.0176440321989616,-0.022060185092624418,-0.016240785913865574,-0.03118200147372474,-0.020914886089472562,-0.02312429493872925,-0.02744342912430442,-0.01126746988688021,-0.014321541059606702,-0.0044736663952816835,-0.01996832098663881,0.002560209721217177
2020-02-03,0.011161224256666324,-0.0016851879277925974,0.007619127937008363,-0.001861841390510599,0.007131711363147941,0.02099595853279057,0.011871656683076992,-0.013099008201665319,0.007009257917500067,-0.0003701685645420838,0.013217397215877336,0.0,0.0010197737917783112,0.0031892809014475443,0.009078076848024752,0.0071018479708178095
2020-02-04,0.02583370234347493,0.013166711959930355,0.015122887258016249,0.016580415928186598,0.014948954496398548,0.017675101425498108,0.010448954019019352,0.0036028538587147274,0.00961221546274249,0.018870403561875415,0.026193004935025854,0.006014531201772089,0.012986899946493269,-0.009971268521506982,0.017593082962130024,0.01822325820615056
2020-02-05,0.005723585875862858,0.007330849091514491,0.008972402443825578,0.011824639007127713,0.011627900718208739,0.018536939689568266,0.0016330163992295255,0.03759678944832956,0.020026276854011593,0.016704988300749735,0.005851794302908164,0.008023927415778731,-0.0007546331152379349,0.004087053492705994,0.019253098234687904,0.005058098490298812
2020-02-06,0.0009105190418050579,0.004631245104285364,0.0075501455110242865,0.001208874294512885,0.0033202953331563645,-0.0004918671225393467,0.012497629514602648,-0.010196809570312881,-0.0012872951726362603,0.003214987132871938,0.00912726106948103,0.0017168762893366996,0.004276733623197693,0.0002906871936887434,0.0008677742325107207,-0.0022452670994640433
2020-02-07,-0.013873247931999289,-0.007902446405619101,-0.009658548972618086,-0.010263523765674964,-0.005091283029837856,-0.014271517477184914,-0.000715609710643661,-0.006990339970739057,-0.0035450358090480805,-0.007240009788390678,-0.0091445188094188,0.0012462332485987382,0.000501478923132348,-0.003197559202670619,-0.007799891743180631,-0.004345447021355642
2020-02-10,0.005534931990110126,0.0033187773174050417,-0.0011769545645836654,0.0038632971917467174,0.007420751368531819,-0.0004993053004148651,0.0059076834139975,-0.005001744290608179,0.002910740233332376,0.005618910665007304,0.01354229867399459,0.004201647888373294,0.011517247305381506,0.0037908862242026498,0.005337916675400178,0.011300767428380931
2020-02-11,0.01307367115554059,0.006615953119578855,0.005050448647611061,0.007697041748617073,0.0015237339014604334,0.005494531363020361,-0.001067802903400139,0.011171213973367955,0.0035473224636719536,0.0038039943334342574,-0.0033652449334381496,-0.0037189728329880545,0.012128705456602606,0.003631220040709815,0.005984908149951451,0.007860521624326156
2020-02-12,0.013583770147949537,0.005915412972319123,-0.004857621381635702,0.00502499266946943,0.006593857770244904,0.005464364571722724,0.01300560890747704,0.013441134487530482,0.0006427500080958826,0.009355919386946798,0.010824293640725458,-0.00046683120787327503,0.006358585881406809,0.0007235238586387194,0.0012476817836291065,0.010246396252993062
2020-02-13,-0.01317838931799209,-0.0035936463208131597,-0.00875264739456938,-0.00559996797545359,-0.0010076329243637883,-0.003622923553815216,0.00017563392760044927,-0.0030888189517690456,-0.00032137339984106283,-0.005632071718217224,-0.002652550409528831,0.005913655410876517,0.006075501903807012,0.011135241960199993,-0.004696162671724569,-0.001740779320910435
2020-02-14,0.00045273199014750354,0.00360660719147754,-0.007471492468370866,0.0,0.0015131840441351407,0.00016500030521515718,0.0012310633429160056,-0.005285043556777613,0.001285155582231079,-0.0012976064492354888,0.004334311805935354,0.002320625187010261,0.011593963262148455,0.006722055485847367,0.0007700501826379824,-0.0015165695540685364
2020-02-18,-0.0065611087487669195,-0.002940313318611998,-0.014884586041687964,-0.004625826655714094,-0.0025184427199055337,-0.0024787736991270792,0.00667362696924112,-0.008244748532267754,-0.008662387085297318,-0.005671231819454614,-0.003726950326156331,-0.00355009470023826,-0.0009551362784251394,0.00838197392838591,-0.003559980082540548,-7.590408645197222e-05
2020-02-19,0.00728756819410048,0.00851900719634946,-0.0017367919158639555,0.005253608007024679,0.004544558178180225,0.002650813177010214,0.0045358098742329656,0.013301623358061176,0.007443358258516053,-0.0003563554618365439,0.011911762093232081,-0.0010843279592764876,-0.014101397984943698,-0.010848409201778875,0.004634937725526811,0.0044804463961722885
2020-02-20,-0.015600189549896726,-0.0012995884659714463,-0.006436996271953155,-0.0046230367497894775,-0.004021134329045828,0.0016522895997856946,-0.01024661187646525,-0.0010941250531446567,-0.0019273577366509809,-0.0014266268234512935,-0.010409752016369622,0.000775478664222673,0.011151600878663848,0.0035612719562601036,-0.006439697405429934,0.0003783410964062206
2020-02-21,-0.005741890349307499,-0.0035784492216390795,-0.00840475383021888,-0.0036351335309844357,-0.01009337027133117,-0.004618991344594758,-0.01526565768836774,-0.011863543366990914,-0.009655534948401101,-0.004999480113882515,-0.022414388431800214,0.001704511079700044,0.005274549790613703,-0.0018453313253598003,0.0005804826946835817,-0.015266162830750551
2020-02-24,-0.03742214179271808,-0.023179824677923233,-0.033727740371954695,-0.04296714397075441,-0.03364794276988903,-0.0281737833110548,-0.03349958017760668,-0.04617657069284664,-0.03249925634747597,-0.028472101644612335,-0.041331473220767245,-0.023047342908831148,-0.013355741620521888,-0.011659412817132231,-0.03151888808816661,-0.03438205465516808
2020-02-25,-0.007919267238189476,-0.021056064718346645,-0.0016447261154286519,-0.021812816563172244,-0.029807023140541844,-0.04314423502578313,-0.02673323919736259,-0.044151973297830605,-0.03392667120882953,-0.04075854134533796,-0.03199413801609974,-0.018049379444569413,-0.025138906939384698,-0.021003976804808366,-0.030348451623255057,-0.02670489469644377
2020-02-26,0.00798248265153112,-0.009901173236535388,0.0049424607952035515,0.0015154709202913619,-0.004078602666580888,-0.0033863942239339417,-0.0018941917405548292,-0.03018603874603465,-0.00730201179943013,-0.007573946201319126,0.004551272897062475,-0.005643322285642793,-0.008678185583361198,-0.010139843008017402,-0.00010299124496848666,-0.007921102125806434
2020-02-27,-0.023997957541686654,-0.035862013253489144,-0.03424421769056041,-0.03220920832193186,-0.0444990475107333,-0.04685264740530626,-0.03947605434113122,-0.053478212621520305,-0.04273185645947197,-0.03712310732384194,-0.05393728883834348,-0.04070056326123117,-0.05652843208750302,-0.04498196270651755,-0.03397880299434575,-0.0404145378560723
2020-02-28,-0.0036881660076004685,-0.013233172631387347,-0.0011317466496593154,-0.00714758820628314,-0.005428685728147253,-0.01088207068330127,0.0029636739208873664,-0.0008831744458298596,-0.027076505958768426,-0.018269516146851905,0.0076398494400462535,-0.01977699420918766,-0.024655364079590014,-0.03342153024120176,-0.012896876382999967,-0.006433608785044398
2020-03-02,0.021717500252536492,0.021022190141336994,0.012651284575141197,0.02024748241363361,0.04452796787696123,0.042868066170364205,0.034673067967285975,0.04042423387056404,0.051146980433371736,0.03516674130973607,0.057825120799342766,0.05345759882105661,0.04974164809488024,0.05886126828970162,0.046863240621105806,0.03436076173535074
2020-03-03,-0.006763237913637754,-0.012069675358754584,-0.01286610881117789,-0.009481824225565316,-0.028603077334840243,-0.008730461155307845,-0.03293984796946048,-0.03057313979477938,-0.03756707115121627,-0.02445455668629437,-0.037976282284267304,-0.013586519741269343,-0.0007769407896606184,-0.012302540619174906,-0.02485825362595706,-0.024205013416787935
2020-03-04,0.017752913156892536,0.018325544375514813,0.021722688005984203,0.03450596145534024,0.04246879325751296,0.04146804736267584,0.03603062039987304,0.023652894627887777,0.033085411744453674,0.04132789344278476,0.04292247762782919,0.04912050916115729,0.03887036228313567,0.05674314628770527,0.05764760374766764,0.03455647736056
2020-03-05,-0.02102741969781441,-0.01552574824672004,-0.018117817587495644,-0.03249426319320048,-0.03394917540688269,-0.03171229260826991,-0.03648808829778982,-0.03658513442695022,-0.048218640275948244,-0.04892655622130526,-0.03155994789195993,-0.01882316626553515,-0.022948312088011402,-0.015424971842150192,-0.02320249793713902,-0.037288211977236085
2020-03-06,-0.020502871668406586,-0.02150540357889963,-0.009602832635227432,-0.014457255097774402,-0.016305697243855444,-0.02601919566302302,-0.017356853276967787,-0.05618467719155085,-0.03402641625214353,-0.008756451837452328,-0.02113815940405961,-0.00789930639381653,-0.017104929558364512,-0.008128890338321315,-0.0053236221989552135,-0.015372545909599244
2020-03-09,-0.06827812261732147,-0.12417581624567386,-0.05095060500156767,-0.08688804399833516,-0.07745073538402591,-0.09359206084616467,-0.06663983723803402,-0.2014118701767008,-0.10724090040266987,-0.09220170144863804,-0.07591977178484255,-0.043548879245279726,-0.07064932905371901,-0.0543883214397235,-0.051981768015166185,-0.0629745032669009
2020-03-10,0.0508156835185396,0.02467588611697158,0.029847910552063928,0.036332311781509086,0.05080527158186432,0.04060164809426681,0.050967605054578646,0.047436749696103675,0.05874636309024206,0.05184739974780772,0.06669937713118745,0.02871212319380767,0.04863057551581562,0.009297308159529338,0.034310593276491774,0.05529200305891524
2020-03-11,-0.04657660153184917,-0.04408161859706372,-0.033845550764406096,-0.058192139291982636,-0.04864352952764561,-0.04753414385396204,-0.04297103813524039,-0.052883254044061356,-0.054244512276288126,-0.058687296594783445,-0.047238958589092106,-0.04905041921665865,-0.05357155497841859,-0.050273370562408104,-0.038211031534575945,-0.054688171702407806
2020-03-12,-0.10010697308589267,-0.13321952769440715,-0.09804716133935987,-0.11496586610527026,-0.09730412473678918,-0.09627788698244,-0.09386330843045732,-0.12474025639422315,-0.10814347105068534,-0.10350134026362856,-0.0976049603884549,-0.0939562819523787,-0.08589140720409083,-0.10093713053106212,-0.0746563844455731,-0.101054518484478
2020-03-13,0.07208539497917177,0.10837463262608438,0.032812536022433614,0.06552225971188008,0.0937177374456073,0.07017953231455487,0.08990015360983095,0.09229711861630485,0.13156604066817468,0.07810893397270058,0.11731942172543719,0.08510660917792778,0.0878008263091552,0.05448908455294643,0.06935595160325847,0.061864429696051104
2020-03-16,-0.12479217377849283,-0.11377794037603528,-0.06591735191630044,-0.11654134200643418,-0.11676084253822172,-0.11008403152340496,-0.11279466007275118,-0.13606702807176352,-0.1370931820888187,-0.11344127779042623,-0.13813992509123518,-0.06783275540980316,-0.1600115378502316,-0.11357732179135016,-0.09860993062349288,-0.12668646007521767
2020-03-17,0.0689217841376657,-0.019057271043461665,0.04905124405096806,0.030395155519458372,0.06289980422042696,0.06185085308023508,0.04343567429815831,0.006832244964730894,0.05429858207405269,0.04605732237288973,0.06808167917903418,0.08432829771877115,0.06068768637447253,0.1279342206002987,0.0627751076972689,0.03850487485025167
2020-03-18,-0.08636495259552879,-0.04805711799614065,-0.021173341990884165,-0.06253696376977091,-0.05249081590221716,-0.0639365344021543,-0.03320858555159156,-0.14357143969851582,-0.08488313123015712,-0.07366807794819519,-0.037677318451758146,-0.02569031222968421,-0.07024775945559625,-0.04353099659998505,-0.03316060238448515,-0.057447657220140225
2020-03-19,0.00776946953998503,0.02094511371150909,0.013970144362573267,0.018565119839313526,0.000705885915488702,0.02552288213689846,0.01790022833773408,0.06797307887411885,0.02188634443405224,0.0007397633733023934,0.003620099191642634,-0.033363131579152605,-0.015726535543115205,-0.05820502737830491,-0.020483679172601632,0.034876929380480926
2020-03-20,0.007388447399556686,-0.013150737273290192,0.0024443768742299365,-0.012974902487691842,-0.0451341816302101,-0.035790664904863045,-0.0442014137130704,0.009761830183070863,-0.035696202915916686,-0.05008284843530564,-0.0458248879530434,-0.06476172236733091,-0.05661684338456041,-0.07932208356057824,-0.03841942232347906,-0.02972360787781636
2020-03-23,-0.023915861221909362,-0.05916852545633422,-0.010418764684574144,-0.006572731798002773,-0.028332724775936957,-0.05097737386145773,0.005310813233613487,-0.06815861849248717,-0.05818350917069137,-0.04380067210178007,-0.009134487206641784,-0.029592853301893318,-0.05556806977577722,-0.05102860187835423,-0.0519386882324967,0.0016475419555852522
2020-03-24,0.07513870272107237,0.12861187423303178,0.06944444705702213,0.0910521838179319,0.09525617806858677,0.11760054706445588,0.0615078639588571,0.1603735635670862,0.12400885885003987,0.12651214212295625,0.10241459613337756,0.050997231329254156,0.08719578674677853,0.10750059156899194,0.07705703022943444,0.09379652804466865
2020-03-25,0.03524770792703613,0.05823293733935486,0.018851903518188218,0.03609596109330071,0.012923782791635086,0.02333233340313967,-0.015420466406810274,0.04716633782212454,0.027204095717123344,0.05260279488580433,-0.0012885206820266726,-0.002739034044869859,0.04443633764709731,0.025522403807730853,0.01331351869288877,0.017547544788520497
2020-03-26,0.037863290692434104,0.03320671854784707,0.03289483395009141,0.04933124712480952,0.05827565007124069,0.046967321697286124,0.05695281586783363,0.06110336142803807,0.06277594871766246,0.06311608708282623,0.061927656891382465,0.05473776963752308,0.07679003574520982,0.08524420336315486,0.06642908808060022,0.041367348444445895
2020-03-27,-0.056844105459373795,-0.05142337173038425,-0.0011941205046344106,-0.03240408120527849,-0.029325408400121766,-0.03614964114870234,-0.03996377899777137,-0.0677852845881447,-0.030456824642613234,-0.042127549738672165,-0.04519500280058608,-0.0046502386955663555,0.002569898075952759,0.005416996358891257,-0.02141607293213188,-0.03351390038111968
2020-03-30,0.016492064403778706,0.026621449213232617,0.012156203563635337,0.014548597619678194,0.03188993289634867,0.031857093047831686,0.03648240312833284,0.01023657687065671,0.019038662631635006,0.014603522561450255,0.042117147301177216,0.03905800202840681,0.025953125327079274,0.03699711710142961,0.0468290193693659,0.020907445623190135
2020-03-31,0.0067846665598201295,0.030174750710215692,-0.0275644741822626,0.00324704826822253,-0.015940068922059014,-0.013794379163476922,-0.001805084419307157,0.015373579036555451,-0.027557110932006523,-0.012385114607044168,-0.0186813300297185,-0.02032357981044175,-0.031854871099003534,-0.04035310079252741,-0.0043835357337986824,-0.020179633966208144
2020-04-01,-0.04277765948664669,-0.04851282550853808,-0.04758044210322654,-0.04476841579424262,-0.04429766428047244,-0.04507113242088345,-0.03978285287769423,-0.049552519184369204,-0.06099923042650568,-0.04507698846616537,-0.04765451408038135,-0.016889961128523368,-0.06064515165336504,-0.06009766663497351,-0.038044958487414515,-0.04465763730599448
2020-04-02,0.03366986944893058,0.01827801213459601,0.012754957913529985,0.018069130750886453,0.022829626205598252,0.015112775608594253,0.012711768639247945,0.09160024196798333,0.025063742856292537,0.013309742490226206,0.023386671209076892,0.025583303859291195,0.0147662486240554,0.03129795822249992,0.027696633810733173,0.003735397376776417
2020-04-03,-0.018951564260791365,-0.0075577133415853925,-0.022460128407296387,-0.020244061098470545,-0.013865507024146573,-0.02404958063813656,-0.020223245400739054,-0.010613683913787697,-0.019959882667269224,-0.013309934949776947,-0.015447652699998038,0.007829648392827737,-0.00846022874842478,-0.035747477178117215,-0.00902158103512063,-0.017437579103845136
2020-04-06,0.054633105363461665,0.05188015544864766,0.05905087905159845,0.050948231264042354,0.06755816013075422,0.07439558568173177,0.06595515156055165,0.05296686735315714,0.07179209792820562,0.06922240621931652,0.08532155615665538,0.03721774396032451,0.07235496936614405,0.07723512421756618,0.05243139217408399,0.08321611284933605
2020-04-07,0.005151758057412303,0.007239768934349744,0.010746059165383848,0.005924936837885975,-0.00032119546399156373,0.02664953395574199,0.007344668228818074,0.021330809010164264,0.009976571137439993,-0.0023239401984954666,-0.008960522224135126,-0.011496370165920755,0.0003184638326134692,-0.012547201760177984,-0.008211878824276653,0.014885050120355015
2020-04-08,0.010250462364117308,0.021563194259127005,-0.0024072624502262663,0.014457878003744984,0.03470431180545841,0.048936045945682904,0.021431963846098023,0.06670828765018055,0.04374411089865782,0.03627281319333209,0.026883657193162547,0.01480201105222001,0.07508729622250732,0.054456524058991373,0.04117890619639808,0.03149914209391902
2020-04-09,-0.0036641057813302513,0.017590172540839832,0.013070704628315166,0.025336660347908824,0.01490699371578108,0.04300184247117489,0.00735432701803429,-0.009059147878995866,0.05362761729087673,0.015093097900043206,0.00023474558814595703,0.009376630068356206,0.051494495292970344,0.04716789963704904,0.005513866064491335,0.01803608511153998
2020-04-13,0.001414608373818238,0.0025929993275044527,-0.004168266042328228,-0.01287025166014144,-0.009486001576662906,-0.021975532584430413,0.0015034297935636598,-0.003243821497390109,-0.036355729078983545,-0.029262951831302342,0.0022302152681246135,-0.007397285122133779,-0.045876862611809566,-0.03172747232748563,-0.00875232020513117,-0.00028093611772905813
2020-04-14,0.02288135937665592,0.009482705388082824,0.0183374859627512,0.01590622220728055,0.029657025083169586,0.012924872375697172,0.02958815288725347,-0.004733871679724833,0.004438410780943869,0.019064809138628513,0.04192508727813227,0.04246107470388871,0.033333565499212625,0.029371682349488948,0.033191403678496156,0.03909961486649727
2020-04-15,-0.025683501245791884,-0.03501269798455209,-0.009982347981440709,-0.03978465236469442,-0.021302088878941472,-0.04593656108329636,-0.009371344514342406,-0.046967735462877025,-0.04330537891251651,-0.027662236360930348,-0.02180491296392939,-0.015793939374380117,-0.0385384075607037,-0.032986877955965443,-0.0051483782865729966,-0.021927454166849047
2020-04-16,0.005385397327814401,-0.0070797867204657194,-0.008501126701850215,0.0029406581369686435,0.0052116700149384965,-0.005761238311578043,0.0039940860132423595,-0.0427322062637544,-0.017552229004252906,-0.008880020067594918,0.01217924527955927,0.006587873123580668,-0.006532125073056894,0.0001704596115619239,0.02183821031520905,0.011993883499911595
2020-04-17,0.022272360542554548,0.04188945074638828,0.013359822080011297,0.03224957275308493,0.026532485245969406,0.0401490976894614,0.01360991264654765,0.10622327662583109,0.052656520017504205,0.04695529358167039,0.013282414647856955,0.01527092713455902,0.03227761869296386,0.032230655321698,0.020763713685418406,0.02953766836871674
2020-04-20,-0.012686227638676661,-0.005987949362961209,-0.015348215018926359,-0.01265161693498118,-0.017231118075414553,-0.02467164481922468,-0.009088891883602734,-0.0312223877640051,-0.0174181536696848,-0.02662441010925376,-0.016020953406828187,-0.01966936150998344,-0.03705863863559855,-0.03783267033233528,-0.007938167091924186,-0.01744433157234493
2020-04-21,-0.027653345783164585,-0.032272007804865055,-0.009392544947998904,-0.019874746176811287,-0.03053204666988696,-0.02468373931866763,-0.0314782224935487,-0.017634532279007464,-0.032272917927809175,-0.023607937628396636,-0.041899057397486006,-0.021244291612463995,-0.014732555283266557,-0.01648349088541834,-0.030406006126312835,-0.025955449729972213
2020-04-22,0.027290979035810903,0.023566150429817467,0.017349013894829568,0.01280679205723434,0.02182717789783295,0.019661024734375365,0.026904805981059265,0.03559287450568216,0.010803151150142076,0.010505055124291562,0.03850241681939792,0.009646763386622625,0.017393994796624623,0.029155203941635177,0.015266877745095941,0.021558387228009845
2020-04-23,-0.0036354750736231622,0.003909494918224121,0.0013882665624989077,-0.005268648775749174,-0.00030512094869372675,0.006974275201540037,0.007126360731417591,0.03227732483863188,-0.00418206731806825,0.007920941843244877,-0.006865371536008191,-0.008872153861683607,-0.011397698389348343,-0.01679409867203241,0.0054868404958996475,-0.0002718786249429339
2020-04-24,-0.0014031899864755948,0.012981549589144992,0.007722693698575034,0.012447210398345065,0.014651917937586578,0.015685563942432035,0.012695332910969359,0.002315811235714449,0.014465699853476677,0.008022168347436187,0.021200469056045446,0.01067301837714063,0.003640853760698226,0.0062110730247759705,0.013439788694363797,0.01694156785169465
2020-04-27,0.020235873540879412,0.01665946158956011,0.013755031991727451,0.014386556730478617,0.014741208205722334,0.02667470503345104,0.0082203578308373,0.02166380429324355,0.034038548349323516,0.024849908273622656,0.008575171641174384,0.0028956871064824696,0.02902054458001313,0.010459746380247603,0.012862920364957287,0.01870817044966122
2020-04-28,0.0019284795455041248,0.013445557042238487,0.014537825315946717,0.005930791315424511,-0.004743234896505966,0.018558216054089804,-0.018141320752739443,0.022901008725522365,0.01067627372810076,0.01870041659722066,-0.013312663901161592,0.0056044881462193885,0.0008811831734352182,0.0037333997580899503,-0.02018123235111957,0.003935222100419411
2020-04-29,0.029144777979779324,0.041044629696938895,0.017577380179822244,0.029735894338321467,0.025915690313328854,0.02550834587223494,0.04837046887537921,0.07407421314812357,0.029049170391555634,0.019134912673083537,0.04104325406248943,-0.004222057435419924,0.0026418276732256274,-0.009129707581924884,0.006631021324429831,0.022038277674210294
2020-04-30,-0.021106196629792406,-0.03305455348333819,-0.02816364694270146,-0.017674749946806734,-0.009581646902152907,-0.029736350254391364,-0.004356488444081541,-0.02213105684722061,-0.02523514888201317,-0.019844232130394435,-0.004465237728026095,-0.011872602943195698,-0.007025975958987796,-0.023033333305042314,-0.00459100791390521,-0.006221832900627056
2020-05-01,-0.036025930215779156,-0.0222406512675265,-0.0175812892804873,-0.021794373527287525,-0.02638560875423368,-0.02101005609873241,-0.013921930067891886,-0.056578903710591044,-0.03203181414600542,-0.030213265158338443,-0.02745854682076343,-0.010985296219063412,-0.030660330338515118,-0.024100700703056588,-0.019051753525649917,-0.03739286051962232
2020-05-04,0.010758961124335054,0.009267009128187897,-0.004916517619984684,-0.0018133445199262077,0.00361350247230785,0.0035440757499580755,0.005849159090710154,0.03458848816641913,-0.009065949372544457,-0.012686722982258702,0.013273308484735846,-0.0005204315914609792,-0.0006082272990873827,0.0075161647392851805,-0.0005108460475724552,0.005434987328478913
2020-05-05,0.005601993878639133,0.007095396393493658,0.00968380679781533,-0.0007786263043014774,0.008700894302557938,0.002550287881185387,0.005213339737771827,0.0008091090604598339,-0.0032022667774466163,0.0039037479670724906,0.013765010194433769,0.0008681185308143657,0.006390831469428093,0.00817039111754414,0.021681456455145298,0.0036330978351342136
