Date,SPY
2020-09-01,0.009418544171930554
2020-09-02,0.014464237927197088
2020-09-03,-0.034414354335420616
2020-09-04,-0.008164892285844383
2020-09-08,-0.02732286100264858
2020-09-09,0.019747552404856705
2020-09-10,-0.017363422426375674
2020-09-11,0.0005087056787225208
2020-09-14,0.013171217962819615
2020-09-15,0.005052358867992046
2020-09-16,-0.0039683329484773155
2020-09-17,-0.008795418657097431
2020-09-18,-0.011512711720101376
2020-09-21,-0.011129611292251873
2020-09-22,0.010184330117865015
2020-09-23,-0.023190829752186004
2020-09-24,0.0026655543956435324
2020-09-25,0.016166647255019262
2020-09-28,0.01660939472312095
2020-09-29,-0.005446009978311128
2020-09-30,0.00758203405695701
2020-10-01,0.006420029389089921
2020-10-02,-0.009494361211522251
2020-10-05,0.01773294090006794
2020-10-06,-0.014216169287174063
2020-10-07,0.017406949057356513
2020-10-08,0.008862645281117132
2020-10-09,0.008930095812158978
2020-10-12,0.01608749070140436
2020-10-13,-0.0065260133990405755
2020-10-14,-0.006283445108417385
2020-10-15,-0.0012357135323615154
2020-10-16,-0.0006044909808193832
2020-10-19,-0.015203514408255736
2020-10-20,0.004005616477297247
2020-10-21,-0.0018925267501010978
2020-10-22,0.005485190396633088
2020-10-23,0.0033950914278999544
2020-10-26,-0.018479886108091703
2020-10-27,-0.0034473096738506515
2020-10-28,-0.034178973512914324
2020-10-29,0.010163329379997643
2020-10-30,-0.010424852986022137
2020-11-02,0.01120834289032202
2020-11-03,0.017655898342568532
2020-11-04,0.022349308095838794
2020-11-05,0.019502944808881706
2020-11-06,-0.00022833388975895819
2020-11-09,0.01256553244283043
2020-11-10,-0.001466502548375881
2020-11-11,0.00742853106258079
2020-11-12,-0.009701101446721538
2020-11-13,0.013844709484827078
2020-11-16,0.0124825469584402
2020-11-17,-0.005378431830175501
2020-11-18,-0.012034675056148414
2020-11-19,0.0042102193397206555
2020-11-20,-0.006847839244311205
2020-11-23,0.005994342561103538
2020-11-24,0.016113845287671014
2020-11-25,-0.0015418499423474064
2020-11-27,0.0027849050976769263
2020-11-30,-0.004426929115756484
2020-12-01,0.01093738105007036
2020-12-02,0.0021036915484848873
2020-12-03,-0.0002726505443774174
2020-12-04,0.008617571303948246
2020-12-07,-0.002055088661157445
2020-12-08,0.002926454515565613
2020-12-09,-0.008968990560991208
2020-12-10,-0.0003269487021591022
2020-12-11,-0.0011727229532624284
2020-12-14,-0.004477182846703287
2020-12-15,0.013519513454072207
2020-12-16,0.001569392775461198
2020-12-17,0.005591845754798319
2020-12-18,-0.003992945049583585
2020-12-21,-0.0035755212764088107
2020-12-22,-0.0016855398632127372
2020-12-23,0.0008990463043907493
2020-12-24,0.003890121342486008
2020-12-28,0.008590878450271067
2020-12-29,-0.001907663682597538
2020-12-30,0.0014269229587964283
2020-12-31,0.005080479851624187
2021-01-04,-0.013613755428248608
2021-01-05,0.006887256507216444
2021-01-06,0.005978566627524717
2021-01-07,0.014857371329483726
2021-01-08,0.005697736236238704
2021-01-11,-0.006740734984032382
2021-01-12,0.00021105806541354966
2021-01-13,0.0026930042302533153
2021-01-14,-0.003501896467214549
2021-01-15,-0.0072926470029668344
2021-01-19,0.007851949782434087
2021-01-20,0.013838677431651014
2021-01-21,0.000911508217923851
2021-01-22,-0.003539386383635601
2021-01-25,0.003944170185465223
2021-01-26,-0.0015611583133249285
2021-01-27,-0.024440645904966418
2021-01-28,0.008600382941524654
2021-01-29,-0.02001953192435546
2021-02-01,0.016645693150842744
2021-02-02,0.014139778858239138
2021-02-03,0.0007864750888757488
2021-02-04,0.011365903348462991
2021-02-05,0.003935769723625082
2021-02-08,0.007221900501547918
2021-02-09,-0.0006657609557576549
2021-02-10,-0.0004356723436599319
2021-02-11,0.0016150133148560286
2021-02-12,0.004939927389441268
2021-02-16,-0.0008662067541047591
2021-02-17,0.00022957678520874047
2021-02-18,-0.004255956494925384
2021-02-19,-0.0017660378957744527
2021-02-22,-0.007691581247832313
2021-02-23,0.0012143833385156455
2021-02-24,0.011019323372814638
2021-02-25,-0.024095901366277817
2021-02-26,-0.005152726179895262
2021-03-01,0.024240186746173897
2021-03-02,-0.007803213305373147
2021-03-03,-0.013245625641260417
2021-03-04,-0.012374664655740553
2021-03-05,0.018396316496701814
2021-03-08,-0.004978670608705493
2021-03-09,0.014277564168086565
2021-03-10,0.006224463937375635
2021-03-11,0.010139357916246983
2021-03-12,0.0013465666897982675
2021-03-15,0.005963595720240189
2021-03-16,-0.0012611339038545166
2021-03-17,0.0034097810947706364
2021-03-18,-0.014549587293585242
2021-03-19,-0.0018504525590474774
2021-03-22,0.007984944040242192
2021-03-23,-0.007870794079844035
2021-03-24,-0.005083402942137716
2021-03-25,0.0056256625454287335
2021-03-26,0.01611485650523603
2021-03-29,-0.0005050101022532338
2021-03-30,-0.002652909441359652
2021-03-31,0.004053203272621708
2021-04-01,0.010799066486635756
2021-04-05,0.014353003366238237
2021-04-06,-0.0005903724359395124
2021-04-07,0.0011572023144046373
2021-04-08,0.004746756546837094
2021-04-09,0.007270251425916419
2021-04-12,0.00036446158459613187
2021-04-13,0.002963881093055898
2021-04-14,-0.003415247116135056
2021-04-15,0.010742475517463657
2021-04-16,0.0033422473470847702
2021-04-19,-0.004913005686977168
2021-04-20,-0.007321580681443507
2021-04-21,0.009462103109634468
2021-04-22,-0.009132980963006743
2021-04-23,0.010842471963506073
2021-04-26,0.002087574437617201
2021-04-27,-0.00021542560950704726
2021-04-28,-0.00028752948441723714
2021-04-29,0.006372847666499926
2021-04-30,-0.00657056049199034
2021-05-03,0.002156946509922042
2021-05-04,-0.006169461940288445
2021-05-05,0.00031292078288824854
2021-05-06,0.007985462761415763
2021-05-07,0.007278020039906741
2021-05-10,-0.009902528693804147
2021-05-11,-0.008924592233030104
2021-05-12,-0.021245155591699594
2021-05-13,0.012012383593269504
2021-05-14,0.015355144890150996
2021-05-17,-0.0025444707188938542
2021-05-18,-0.008615643004559637
2021-05-19,-0.002621872344795273
2021-05-20,0.010758221027839632
2021-05-21,-0.0008188916352179776
2021-05-24,0.0101944619574732
2021-05-25,-0.0022189423640804895
2021-05-26,0.001984694493457395
2021-05-27,0.0005249421970494605
2021-05-28,0.0017887177503503882
2021-06-01,-0.0008808502324104683
2021-06-02,0.0015725751198223392
2021-06-03,-0.003711426681661023
2021-06-04,0.009145861533344624
2021-06-07,-0.0009700004097726866
2021-06-08,0.00021301165700138291
2021-06-09,-0.0014918411905431306
2021-06-10,0.004648492075649324
2021-06-11,0.0016525160488713997
2021-06-14,0.0022389237974169696
2021-06-15,-0.0018341234827244923
2021-06-16,-0.005583510057612373
2021-06-17,-0.00033158535205546347
2021-06-18,-0.01349048362381311
2021-06-21,0.014315974653095642
2021-06-22,0.005346245989642284
2021-06-23,-0.0012053868523360656
2021-06-24,0.005915891518667893
2021-06-25,0.003552001006782435
2021-06-28,0.0020160026185715996
2021-06-29,0.0005379483508978211
2021-06-30,0.0008415830301728988
2021-07-01,0.005536613899688625
2021-07-02,0.007643802044802417
2021-07-06,-0.0018216773633030758
2021-07-07,0.003534286256915653
2021-07-08,-0.008148105523538285
2021-07-09,0.010674708137344835
2021-07-12,0.003581973378605552
2021-07-13,-0.0034089296768406996
2021-07-14,0.0014920940205094269
2021-07-15,-0.003415419756491067
2021-07-16,-0.007843675614281342
2021-07-19,-0.014768025147798514
2021-07-20,0.01433039065149222
2021-07-21,0.008096457315363237
2021-07-22,0.0020940057213849617
2021-07-23,0.010288112973137808
2021-07-26,0.0024548735718028514
2021-07-27,-0.004557600059507005
2021-07-28,-0.0004099877379881711
2021-07-29,0.004147386031011058
2021-07-30,-0.004856418825814002
2021-08-02,-0.002098136453678956
2021-08-03,0.008135486051480845
2021-08-04,-0.004919110433151963
2021-08-05,0.0063330405632398
2021-08-06,0.001652393716725431
2021-08-09,-0.0008135999782786785
2021-08-10,0.0012441362042756587
2021-08-11,0.002484741582778671
2021-08-12,0.0029971253224836403
2021-08-13,0.001819806225886511
2021-08-16,0.002354631480891989
2021-08-17,-0.006555281414569403
2021-08-18,-0.0109447843132221
2021-08-19,0.0015481772086283208
2021-08-20,0.007956930079922708
2021-08-23,0.008796619167226405
2021-08-24,0.0015875451198843482
2021-08-25,0.0020982149666595173
2021-08-26,-0.005903242570521883
2021-08-27,0.008941117734053705
2021-08-30,0.004397568628308424
2021-08-31,-0.0014815892662187746
2021-09-01,0.0005313379676656904
2021-09-02,0.003076668788548398
2021-09-03,-0.00024266889479962472
2021-09-07,-0.0035754462106695195
2021-09-08,-0.0012183525133891981
2021-09-09,-0.004280244171706138
2021-09-10,-0.007884596881186257
2021-09-13,0.0025593492546995833
2021-09-14,-0.005396633842298715
2021-09-15,0.008352677145158083
2021-09-16,-0.001585275226193672
2021-09-17,-0.009741042479618156
2021-09-20,-0.01667430648534307
2021-09-21,-0.0009444466921235684
2021-09-22,0.009754810984578643
2021-09-23,0.012149901049135714
2021-09-24,0.0016472295041929375
2021-09-27,-0.0028608041113087346
2021-09-28,-0.0201520712622828
2021-09-29,0.0016833067208572583
2021-09-30,-0.012222232046537163
2021-10-01,0.01188422659666899
2021-10-04,-0.01289613784901722
2021-10-05,0.010404945188100756
2021-10-06,0.004156042588237874
2021-10-07,0.008645688649364214
2021-10-08,-0.0018237422944624715
2021-10-11,-0.007239809063610214
2021-10-12,-0.0024614392951785025
2021-10-13,0.0035974947887504882
2021-10-14,0.01682065298824642
2021-10-15,0.00761589104444349
2021-10-18,0.002960590545614483
2021-10-19,0.007714673862043275
2021-10-20,0.0039278051181736995
2021-10-21,0.002608268099279387
2021-10-22,-0.0010360384531243882
2021-10-25,0.005362667524587028
2021-10-26,0.0009000646243848553
2021-10-27,-0.004430364781024765
2021-10-28,0.009649034666309397
2021-10-29,0.0020292106031976065
2021-11-01,0.0017201165422535691
2021-11-02,0.004043107298468351
2021-11-03,0.00610523351155412
2021-11-04,0.004712429743696234
2021-11-05,0.0034695919321565682
2021-11-08,0.0008537715108463129
2021-11-09,-0.003305404750139962
2021-11-10,-0.008044729130465722
2021-11-11,0.00032348536472426304
2021-11-12,0.007546896647969925
2021-11-15,0.0003422360059219809
2021-11-16,0.003957778630274245
2021-11-17,-0.002429002476671771
2021-11-18,0.0033963477487741756
2021-11-19,-0.0017881884862405162
2021-11-22,-0.0028153098496535023
2021-11-23,0.001325952387083662
2021-11-24,0.0026699735498527666
2021-11-26,-0.022303280551900784
2021-11-29,0.01226668568445688
2021-11-30,-0.01945753385558502
2021-12-01,-0.011107354822782467
2021-12-02,0.015316486380612337
2021-12-03,-0.008701496270333675
2021-12-06,0.0118433028971614
2021-12-07,0.02068503569697211
2021-12-08,0.002647883595695122
2021-12-09,-0.006751624534241496
2021-12-10,0.0094135837826399
2021-12-13,-0.008858328865767762
2021-12-14,-0.00688017315420697
2021-12-15,0.015625115383849142
2021-12-16,-0.008818504502745794
2021-12-17,-0.010642915412801712
2021-12-20,-0.010633386582922233
2021-12-21,0.01775903461642625
2021-12-22,0.00999870236037026
2021-12-23,0.006221893855572036
2021-12-27,0.014152243730504166
2021-12-28,-0.000817156842822464
2021-12-29,0.0012792851922316384
2021-12-30,-0.0027646165195218675
2021-12-31,-0.0025200280518040685
2022-01-03,0.005789651554894526
2022-01-04,-0.0003347295323429256
2022-01-05,-0.019202098906594967
2022-01-06,-0.0009394431085093524
2022-01-07,-0.00395357829666787
2022-01-10,-0.0012443440319314103
2022-01-11,0.009108227104082767
2022-01-12,0.0027034222714226175
2022-01-13,-0.013778560838789145
2022-01-14,0.0004092496231580256
2022-01-18,-0.017709590949634202
2022-01-19,-0.010383673625852352
2022-01-20,-0.011068112204644764
2022-01-21,-0.019630581934617086
2022-01-24,0.004246790505133324
2022-01-25,-0.012209002263280144
2022-01-26,-0.002508777760642067
2022-01-27,-0.004938211309217233
2022-01-28,0.02483537233366051
2022-01-31,0.01801121295501873
2022-02-01,0.006756912311427943
2022-02-02,0.009714175170754125
2022-02-03,-0.023505017422455587
2022-02-04,0.004702287947413231
2022-02-07,-0.0032094167361103043
2022-02-08,0.00822809882262776
2022-02-09,0.014635995106212274
2022-02-10,-0.01796563708694565
2022-02-11,-0.019718681527632786
2022-02-14,-0.0032694576292006117
2022-02-15,0.01612695113424123
2022-02-16,0.0011207716342889196
2022-02-17,-0.021361359358446186
2022-02-18,-0.006475189358017941
2022-02-22,-0.01073144504150425
2022-02-23,-0.017738698746743498
2022-02-24,0.015048986221467331
2022-02-25,0.022064152089804168
2022-02-28,-0.002558539693886419
2022-03-01,-0.01523023228846665
2022-03-02,0.018396056854962595
2022-03-03,-0.004978514856685545
2022-03-04,-0.008124474026555584
2022-03-07,-0.029479178234644854
2022-03-08,-0.0075817041785575245
2022-03-09,0.02681086783837272
2022-03-10,-0.004515658044268456
2022-03-11,-0.012715107619962085
2022-03-14,-0.007308263564908435
2022-03-15,0.021990549141210458
2022-03-16,0.0221740458881845
2022-03-17,0.012510923160467424
2022-03-18,0.010952866493438185
2022-03-21,-0.00029238340156811926
2022-03-22,0.011701282223266052
2022-03-23,-0.01287842443793663
2022-03-24,0.015074480388789224
2022-03-25,0.004883648008040975
2022-03-28,0.007112917449397349
2022-03-29,0.012370858180720479
2022-03-30,-0.006174876676162011
2022-03-31,-0.015391154649445515
2022-04-01,0.0028340024629422977
2022-04-04,0.008566695756874854
2022-04-05,-0.012631418298662767
2022-04-06,-0.009999399926512331
2022-04-07,0.005038959580238922
2022-04-08,-0.002673985368646048
2022-04-11,-0.017092083812004333
2022-04-12,-0.0037052909099113407
2022-04-13,0.011453606542743966
2022-04-14,-0.012451856179205634
2022-04-18,0.0004112930298394435
2022-04-19,0.0161424903581735
2022-04-20,-0.0007414532382591377
2022-04-21,-0.014953567821309965
2022-04-22,-0.02743921208665545
2022-04-25,0.00579753168342334
2022-04-26,-0.02896058709189875
2022-04-27,0.0028117201039143946
2022-04-28,0.025259274566865164
2022-04-29,-0.036955519097772616
2022-05-02,0.006019381792926826
2022-05-03,0.004584002667044951
2022-05-04,0.03045304463442955
2022-05-05,-0.03554304983373857
2022-05-06,-0.005968799012358028
2022-05-09,-0.03201723393825395
2022-05-10,0.0023105442693243106
2022-05-11,-0.015886229309766797
2022-05-12,-0.0010437201409327912
2022-05-13,0.023907715995574286
2022-05-16,-0.004057472114009308
2022-05-17,0.020570309020313315
2022-05-18,-0.040311478619497465
2022-05-19,-0.0061247400117711015
2022-05-20,0.0004365603752212177
2022-05-23,0.018709996170446885
2022-05-24,-0.007633725316447348
2022-05-25,0.008834831178839542
2022-05-26,0.019981510064151387
2022-05-27,0.02454916284713704
2022-05-31,-0.005610954129393941
2022-06-01,-0.008088635465617666
2022-06-02,0.01904346434529458
2022-06-03,-0.016411374016665148
2022-06-06,0.00304476468022985
2022-06-07,0.009592110071867443
2022-06-08,-0.010872186095245984
2022-06-09,-0.023782887456831214
2022-06-10,-0.028995506339963617
2022-06-13,-0.037968186535445314
2022-06-14,-0.0030132492493386565
2022-06-15,0.014256203734454687
2022-06-16,-0.033096084446216256
2022-06-17,0.002155657786112153
2022-06-21,0.025173760808777645
2022-06-22,-0.0018130155052539232
2022-06-23,0.009802710024049421
2022-06-24,0.03179351121738394
2022-06-27,-0.0038194066720641517
2022-06-28,-0.020432931109029107
2022-06-29,-0.0008144957767848293
2022-06-30,-0.008124229334064093
2022-07-01,0.010576638074204281
2022-07-05,0.0018886152513848398
2022-07-06,0.0033769654625301904
2022-07-07,0.014977115553292508
2022-07-08,-0.0008222328073762553
2022-07-11,-0.011423711358499622
2022-07-12,-0.008848967728462442
2022-07-13,-0.0052516441099537126
2022-07-14,-0.0024285082749061493
2022-07-15,0.019105041099483078
2022-07-18,-0.00825673264331428
2022-07-19,0.027019022083057953
2022-07-20,0.006373251391142087
2022-07-21,0.010183191821029114
2022-07-22,-0.009278352909206311
2022-07-25,0.001215074586264464
2022-07-26,-0.011830965178842301
2022-07-27,0.02596643247654229
2022-07-28,0.012542360412468812
2022-07-29,0.014578683776172108
2022-08-01,-0.0029611683780883524
2022-08-02,-0.006597456145280733
2022-08-03,0.015659707735534045
2022-08-04,-0.0006757286675518337
2022-08-05,-0.00169019413719107
2022-08-08,-0.0011609061663013787
2022-08-09,-0.003970981420458153
2022-08-10,0.02100408197735737
2022-08-11,0.0
2022-08-12,0.016929020090139746
2022-08-15,0.004120738228160281
2022-08-16,0.001958550151719418
2022-08-17,-0.0070979597508334935
2022-08-18,0.002906568614567062
2022-08-19,-0.013438115672981032
2022-08-22,-0.02082255809777578
2022-08-23,-0.0024191214179263287
2022-08-24,0.0032011046366304807
2022-08-25,0.01411756678485454
2022-08-26,-0.033849134157585614
2022-08-29,-0.006612280036420892
2022-08-30,-0.010977749098305623
2022-08-31,-0.007608983178610473
2022-09-01,0.0031377085112909153
2022-09-02,-0.010544419817287931
2022-09-06,-0.0037730568574025902
2022-09-07,0.01796501570216802
2022-09-08,0.006536213704680938
2022-09-09,0.015535266625489763
2022-09-12,0.010747664872444274
2022-09-13,-0.04348255090815678
2022-09-14,0.003815892972076851
2022-09-15,-0.01135334614568917
2022-09-16,-0.007628943808983268
2022-09-19,0.007755139171469416
2022-09-20,-0.01147861758016866
2022-09-21,-0.017443772836289395
2022-09-22,-0.008400025615228901
2022-09-23,-0.01675482903191461
2022-09-26,-0.009892599425083581
2022-09-27,-0.0025527630085210307
2022-09-28,0.019676373195558705
2022-09-29,-0.020889086352639197
2022-09-30,-0.015463319778013518
2022-10-03,0.026401155871855098
2022-10-04,0.03098655686756846
2022-10-05,-0.0023280824440019554
2022-10-06,-0.010315802877344127
2022-10-07,-0.027894096671189694
2022-10-10,-0.0076351554785974995
2022-10-11,-0.006332972875002785
2022-10-12,-0.0032985786573987985
2022-10-13,0.026391238367849512
2022-10-14,-0.022788715775132307
2022-10-17,0.025696794364915343
2022-10-18,0.01174977606161276
2022-10-19,-0.007086662681316747
2022-10-20,-0.008385217247982246
2022-10-21,0.024301467584018077
2022-10-24,0.012236403495804682
2022-10-25,0.015968636482666554
2022-10-26,-0.007533909449341292
2022-10-27,-0.005340140318317421
2022-10-28,0.023790758154308866
2022-10-31,-0.007223423415028352
2022-11-01,-0.004375929989072325
2022-11-02,-0.025096101547474103
2022-11-03,-0.010296817517737922
2022-11-04,0.014393212485659612
2022-11-07,0.009565505036444044
2022-11-08,0.005395346423739733
2022-11-09,-0.020602000630821293
2022-11-10,0.054954089615662616
2022-11-11,0.009678472707696395
2022-11-14,-0.008506789121191738
2022-11-15,0.00852907327672936
2022-11-16,-0.007628788878694115
2022-11-17,-0.0030598563286001745
2022-11-18,0.004540473466880357
2022-11-21,-0.0036360663998847853
2022-11-22,0.013456945269797238
2022-11-23,0.006301696931229728
2022-11-25,-0.00022370484299250037
2022-11-28,-0.015956941053190787
2022-11-29,-0.0017176229479887173
2022-11-30,0.031500541356594525
2022-12-01,-0.0007358538837859419
2022-12-02,-0.0011536138423045017
2022-12-05,-0.017989387061085882
2022-12-06,-0.014414689716036877
2022-12-07,-0.001701260579991759
2022-12-08,0.007833716061580676
2022-12-09,-0.007469873929425774
2022-12-12,0.01441714138001604
2022-12-13,0.007569856236417483
2022-12-14,-0.006393365797225492
2022-12-15,-0.024461831428385317
2022-12-16,-0.01180606479061408
2022-12-19,-0.008479875244844504
2022-12-20,0.001368537025590033
2022-12-21,0.014952398325363436
2022-12-22,-0.014266117497648723
2022-12-23,0.005752168942245284
2022-12-27,-0.003943349749215175
2022-12-28,-0.012428044537692418
2022-12-29,0.018000528263127924
2022-12-30,-0.0026341537026910444
2023-01-03,-0.00420993507596934
2023-01-04,0.007720353665709334
2023-01-05,-0.011413615571116309
2023-01-06,0.022932086072417146
2023-01-09,-0.0005667140641253399
2023-01-10,0.007012860229280493
2023-01-11,0.012647890252905025
2023-01-12,0.0036406788944585156
2023-01-13,0.003879452227820268
2023-01-17,-0.0018317085591229576
2023-01-18,-0.01578820588019736
2023-01-19,-0.007279824836592841
2023-01-20,0.018629085041315108
2023-01-23,0.011998414593163087
2023-01-24,-0.0010730346186993422
2023-01-25,0.0003748305293811427
2023-01-26,0.010990144836416471
2023-01-27,0.0022978407319993455
2023-01-30,-0.012546885110519379
2023-01-31,0.01470340723452801
2023-02-01,0.010627855452070234
2023-02-02,0.014556724035901025
2023-02-03,-0.01062905317572116
2023-02-06,-0.006111130941894416
2023-02-07,0.013078426689907552
2023-02-08,-0.010934688439982132
2023-02-09,-0.008669269986233186
2023-02-10,0.0023336188540727942
2023-02-13,0.011739138934321991
2023-02-14,-0.00046020372564126166
2023-02-15,0.0032474565911386755
2023-02-16,-0.013768752128512585
2023-02-17,-0.0024982344584859595
2023-02-21,-0.020060957155113024
2023-02-22,-0.001378333404716714
2023-02-23,0.00531952324440077
2023-02-24,-0.01068221740367703
2023-02-27,0.003405506323205465
2023-02-28,-0.003695738611312116
2023-03-01,-0.0038358199715222696
2023-03-02,0.0077771993486095425
2023-03-03,0.016037821874794522
2023-03-06,0.0006926879251769602
2023-03-07,-0.015328758314229418
2023-03-08,0.0016322429539235017
2023-03-09,-0.018449987740634666
2023-03-10,-0.014429318714848649
2023-03-13,-0.0014253256340430731
2023-03-14,0.016529843424093693
2023-03-15,-0.006254070050400573
2023-03-16,0.01754495666960265
2023-03-17,-0.011692580522690399
2023-03-20,0.009615756246566631
2023-03-21,0.013130487103726995
2023-03-22,-0.017046510028544626
2023-03-23,0.0027033927917299305
2023-03-24,0.0065620493343110375
2023-03-27,0.0018698538084596095
2023-03-28,-0.0022446949755067225
2023-03-29,0.014534784082990582
2023-03-30,0.005855308319204777
2023-03-31,0.014094585563272588
2023-04-03,0.0038106762558121066
2023-04-04,-0.005548177254383946
2023-04-05,-0.0026183837950021216
2023-04-06,0.003900984135115859
2023-04-10,0.001026325266196837
2023-04-11,0.0002685971997375969
2023-04-12,-0.004076132130652943
2023-04-13,0.01328283142860287
2023-04-14,-0.00244277794568859
2023-04-17,0.0035882777879756578
2023-04-18,0.0006523183545152911
2023-04-19,-0.00016908263496973053
2023-04-20,-0.005456939910615466
2023-04-21,0.0007768514052535203
2023-04-24,0.0010432343646618047
2023-04-25,-0.015873772800455876
2023-04-26,-0.00423567189593721
2023-04-27,0.019908023116187223
2023-04-28,0.008535072084298267
